movie_id,runtime,adult,genres,directors,keywords
84414,76,False,"Action, Adventure, Animation, Sci-Fi",Sam Liu,sun superhero cartoon super power death superhuman strength
84512,80,False,Comedy,George Cukor,romance pre-code gold digger escort girl illicit affair
84523,114,False,"Action, Comedy, Drama",Kihachi Okamoto,samurai based on novel or book yakuza ronin jidaigeki
84601,113,False,"Drama, Mystery, Thriller",Jaume Collet-Serra,hotel taxi coma taxi driver prince briefcase hospital stolen identity
84637,84,False,"Adventure, Animation, Children, Comedy, Fantasy, Romance",Kelly Asbury,garden forbidden love kiss based on play or musical orchid love animate statue
84696,91,False,"Comedy, Thriller",John Landis,heart attack black humor autopsy murder cruelty anti villain grave digger
84716,119,False,"Comedy, Drama, Romance",Lee Hae-jun,"isolation suicide attempt loneliness castaway isolated island seoul, south korea han river"
84772,104,False,"Adventure, Comedy, Sci-Fi",Greg Mottola,"san diego, california alien area 51 alien space craft duringcreditsstinger 1980s"
83803,6,False,"Animation, Children",Teddy Newton,short film
83910,111,False,"Comedy, Drama",Ron Howard,adultery infidelity friendship wife truth bachelor investigation marriage dilemma partner love friends best friend investigator
62662,92,False,Documentary,Wim Wenders,
85022,105,False,Comedy,Bobby Farrelly Peter Farrelly,husband wife relationship freedom marriage daydream friends
85025,114,False,"Adventure, Drama",Kevin Macdonald,roman empire scotland slavery eagle ancient rome honor disappearance ancient world britain slave scottish highlands 2nd century hadrian’s wall
85213,90,False,Drama,Tommy Lee Jones,two-hander
85261,88,False,"Action, Adventure, Animation, Children, Comedy, Sci-Fi, IMAX",Simon Wells,rescue alien martian alien abduction alien invasion based on children's book duringcreditsstinger
85295,80,False,"Adventure, Children, Comedy, Mystery",Brian Levant,friends summer vacation
85316,25,False,"Animation, Children",John Lounsbery,short film
85334,96,False,"Action, Comedy",Andy Sidaris,undercover agent diamond hawaii bikini sexploitation illegal drugs dea agent jacuzzi
85342,115,False,"Action, Crime, Drama",José Padilha,police drug trafficking penitentiary jail torture execution drugs criminal duringcreditsstinger
85367,117,False,"Comedy, Romance",Dennis Dugan,friendship hawaii assistant plastic surgery romantic comedy waterfall falling in love older man younger woman relationship young woman family vacation single mother plastic surgeon divorced schoolteacher rich man favor elaborate ruse pretending to be wife pretend marriage backstory lies to cover lies pretend family sorority sister
85394,90,False,Documentary,Werner Herzog,southern france cave cave painting prehistory scientist
90719,137,False,Drama,Clint Eastwood,fbi biography historical figure
84950,97,False,"Comedy, Drama",Michael Dowse,becoming an adult lie deception sister friends best friend
84952,107,False,"Drama, Horror",Tetsuya Nakashima,japan child murder
63072,111,False,"Adventure, Drama, Thriller",John Hillcoat,based on novel or book dystopia post-apocalyptic future paternity abandoned house survival on the road duringcreditsstinger starvation bomb shelter father son relationship cannibalism
85414,94,False,"Action, Drama, Mystery, Sci-Fi, Thriller",Duncan Jones,race against time bomb virtual reality identity investigation bomber suspicion surrealism time loop soldier helicopter pilot augmented reality
85565,96,False,"Comedy, Romance",Phil Traill,competition snowboarding austria birthday party chalet snowboarding competition snow skiing alps mountains ski resort engagement party
85774,106,False,Documentary,Asif Kapadia,sports car competition champion rivalry teammate driver sports documentary sport competition talent competition formula one (f1) motorsport portrait of a sportsman documentary biographical car racing
85788,103,False,"Fantasy, Horror, Thriller",James Wan,medium evil spirit house warming aftercreditsstinger insidious supernatural power
86000,87,False,"Comedy, Drama",Taika Waititi,farm new zealand maori goat coming of age grief dead mother duringcreditsstinger 1980s kids on their own father son relationship
86014,99,False,Comedy,David Bowers,based on novel or book sibling rivalry middle school based on children's book
86028,108,False,"Comedy, Crime",Malcolm Venville,vomit food poisoning
86066,97,False,Comedy,Kirill Serebrennikov,
86190,111,False,"Action, Adventure, Mystery, Thriller",Joe Wright,"assassin berlin, germany strong woman self sacrifice empowerment killing feminism warrior woman secret agent coming of age teenage girl female protagonist finland duringcreditsstinger female empowerment"
86279,75,False,Documentary,Michael Madsen,energy environment nuclear storage
86817,112,False,"Comedy, Drama, Romance",Luke Greenfield,new york city based on novel or book cheating pregnancy birthday party one-night stand flashback crush lawyer best friend wedding love affair celebration childhood friends awkwardness lying duringcreditsstinger engaged loyal liaison confidant mismatched couple secret crush crazy ex longtime crush crush on friend drunk one-night stand in love with best friend's guy always the nice one
93114,122,False,"Comedy, Drama",Roberto Rossellini Jean-Luc Godard Pier Paolo Pasolini Ugo Gregoretti,post-apocalyptic future thief
86059,95,False,"Animation, Children, Comedy",Tim Hill,coup d'etat slacker easter easter bunny aftercreditsstinger live action and animation illumination
85412,103,False,"Fantasy, Horror",André Øvredal,hunter cave mountain wilderness forest woods mockumentary secret government organization hunting trip wildlife conspiracy troll cryptozoology found footage aftercreditsstinger folk horror bear hunters norwegian folklore norwegian mythology
85401,96,False,"Action, Comedy, Drama",James Gunn,drug dealer bomb gun superhero dark comedy gore comic book vigilante comic book shop comic book collector dinner police officer cosplay duringcreditsstinger
63179,112,False,Drama,Bong Joon-ho Leos Carax Michel Gondry,"anthology tokyo, japan multiple storylines"
64622,124,False,"Drama, Romance",Stephen Daldry,based on novel or book germany war crimes women's prison trial female prisoner reading aloud love affair law student teenage sexuality older woman younger man relationship reading to someone secret lover shame literacy west germany courtroom drama
86504,77,False,Documentary,Michael Mayhew,
86548,122,False,"Drama, Romance",Francis Lawrence,based on novel or book elephant clown great depression elephant trainer veterinary
86628,106,False,"Action, Crime",Jonathan Hensleigh,assassination irish-american mafia car explosion garbage truck longshoreman
86721,78,False,"Animation, Drama, Fantasy",Bill Plympton,adult animation
86781,131,False,"Drama, Mystery, War",Denis Villeneuve,prison rape middle east muslim militia orphanage son interpreter swimming pool massacre checkpoint political assassination twins will
86298,96,False,"Adventure, Animation, Children, Comedy",Carlos Saldanha,rio de janeiro pet carnival parrot musical canary jungle samba animal duringcreditsstinger pets cartoon bird brazilian cinema
86332,115,False,"Action, Adventure, Drama, Fantasy, IMAX",Kenneth Branagh,new mexico superhero redemption banishment based on comic brother against brother norse mythology aftercreditsstinger marvel cinematic universe (mcu) worlds collide god of thunder fantasy
86295,111,False,"Comedy, Horror, Mystery, Thriller",Wes Craven,rescue mask sheriff jealousy victim knife self-inflicted injury sociopath murder house party teen movie serial killer author hospital slasher home invasion self-referential cousin cousin relationship phone call millennials publicist fame-seeking new generation return to hometown masked killer remakes
86345,84,False,Comedy,Louis C.K.,stand-up comedy
65133,33,False,Comedy,Paul Weiland,time travel
86347,60,False,Comedy,Louis C.K. Shannon Hartman,stand-up comedy
65588,105,False,"Action, Adventure, Comedy, Fantasy",Matt Vancil,
65810,122,False,"Drama, Musical",George Tillman Jr.,rap music ghetto murder death boom box rapping crack addict gold tooth praying
66943,92,False,"Comedy, Crime, Horror, Thriller",Paul Andrew Williams,countryside ransom hostage cottage farmer deformed
86922,108,False,Comedy,Dany Boon,police belgium border crossing customs european union border control french police
87028,91,False,"Drama, Thriller",Christian E. Christiansen,"jealousy obsession roommate campus love murder freshman los angeles, california medication boyfriend design resentment"
87192,88,False,"Action, Comedy, Sci-Fi",Joe Cornish,"london, england street gang chase fireworks meteor playground arrest car crash cannabis alien moped social satire creature alien invasion race car fire naive children south london"
87194,128,False,"Adventure, Comedy, Drama",Emilio Estevez,spain france parent child relationship pilgrimage road trip pilgrim travel pyrenees mountain ridge death of son saint-jacques-de-compostelle pèlerinage camino de santiago
87232,132,False,"Action, Adventure, Sci-Fi, Thriller, War",Matthew Vaughn,cia nuclear war superhero mutant mine based on comic superhuman historical fiction cuban missile crisis world war iii 1960s
87234,97,False,"Comedy, Drama, Romance",Richard Ayoade,friendship wales beach bullying loss of virginity coming of age teenage girl teenage protagonist swansea
87298,97,False,"Comedy, Drama",Dan Rush,alcohol pregnancy arizona beer playboy salesman repo man
87304,105,False,Drama,Mike Mills,coming out cancer relationship gay parent lgbt older man younger man relationship father son relationship
87306,112,False,"Mystery, Sci-Fi, Thriller, IMAX",J.J. Abrams,1970s alien train crash firecracker super 8mm footage duringcreditsstinger
89090,85,False,Documentary,Richard Press,"louvre museum fashion manhattan, new york city milliner poncho haute couture hat shop traffic new york times landlord tenant relationship"
86835,87,False,"Action, Horror, Sci-Fi, Thriller",Scott Stewart,vampire dystopia post-apocalyptic future crucifixion vampire hunter (slayer) disobey niece dark hero
86864,101,False,"Adventure, Fantasy, Sci-Fi",Ishirō Honda,"journalist island monster ambassador based on novel or book cigarette fairy giant monster dam tokyo, japan guardian construction moth metamorphosis miniature people kaiju surrender cocoon h bomb airfield editor man eating plant monster movie tokyo tower mosura mothra"
67168,87,False,"Adventure, Comedy, Horror",Gregg Bishop,high school dance cemetery loser zombie
87529,102,False,"Action, Adventure, Comedy, Fantasy",David Gordon Green,princess virgin kidnapping traitor prince revenge minotaur knight dragon wedding king sword and sorcery
87660,97,False,Drama,Curtis Hanson,wall street finances financial crisis economic crisis political scandal financial scandal secretary of the treasury social scandal legal scandal
87834,75,False,"Animation, Comedy, Drama",Toe Yuen,
87869,98,False,"Comedy, Crime",Seth Gordon,bad boss employee death of father stakeout duringcreditsstinger
87960,56,False,Documentary,Vanessa Gould,woman director
88108,109,False,"Adventure, Comedy, Romance",Thomas Bezucha,monte carlo mistaken identity look-alike young woman texan american abroad
88125,130,False,"Action, Adventure, Drama, Fantasy, Mystery, IMAX",David Yates,witch dying and death saving the world self sacrifice magic school of witchcraft sorcerer school battle wizard teenage hero christmas based on young adult novel good versus evil wizarding world
88129,100,False,"Crime, Drama, Film-Noir, Thriller",Nicolas Winding Refn,"robbery car mechanic stuntman beaten to death revenge organized crime neighbor police chase los angeles, california brutality jacket scorpion toothpick getaway driver crime lord stunt driver existentialism neo-noir hammer neighbors brutal violence"
88140,124,False,"Action, Adventure, Sci-Fi, Thriller, War",Joe Johnston,"new york city nazi superhero world war ii heroism shield based on comic super soldier period drama brooklyn, new york city aftercreditsstinger marvel cinematic universe (mcu) origin story soldiers war"
88163,118,False,"Comedy, Drama, Romance",Glenn Ficarra John Requa,"friendship soulmates marriage crisis midlife crisis babysitter womanizer law school los angeles, california middle school relationship love affair divorcee teenage love"
88235,96,False,"Comedy, Crime",John Michael McDonagh,prostitute drug smuggling blackmail rural area buddy cop
88267,63,False,"Animation, Children, Comedy",Stephen J. Anderson Don Hall,tiger donkey piglet rabbit aftercreditsstinger duringcreditsstinger pooh winnie kangaroo hand drawn animation owl
87444,98,False,Comedy,Sebastian Gutierrez,trapped in an elevator book signing going into labor talking in sleep oblivious to woman who loves him friends in love annoying little sister
87483,94,False,Comedy,Mark Waters,taxi zoo penguin restaurant ex husband little boy zookeeper doorman ride bird hatching aftercreditsstinger duringcreditsstinger
66915,77,False,"Adventure, Animation, Children, Musical",Don Bluth,cat chicken rooster live action and animation
68159,127,False,"Crime, Drama, Thriller",Kevin Macdonald,"newspaper journalist assassin assassination washington dc, usa government corruption congress election campaign politics detective editor-in-chief blog murder reporter u.s. congress investigative journalism usa politics"
88672,90,False,Comedy,Jesse Peretz,farm sibling relationship hippie ex-lover honesty family clan idealist hippie lifestyle naive dog parolee rift outtakes jailed brother sister relationship free spirited loving willie nelson taken advantage of lgbt couple radical honesty trusting
88699,100,False,"Action, Sci-Fi, Thriller",Roel Reiné,virgin car race dystopia parachute bikini street race prequel chinese silencer rapist car fire triad death game
88744,105,False,"Action, Drama, Sci-Fi, Thriller",Rupert Wyatt,intelligence dystopia zoo alzheimer's disease cage golden gate bridge ape monkey medical research
88785,112,False,Comedy,David Dobkin,jealousy chance change wish man change co-workers relationship body-swap
88911,82,False,Comedy,Jean Becker,reading aloud older man younger woman relationship unknown father single mother mother and son
88932,92,False,"Horror, Thriller, IMAX",Steven Quale,premonition accidental death crash end is here duringcreditsstinger
88954,89,False,Comedy,Todd Strauss-Schulson,holiday beer christmas tree road trip cannabis sequel vulgarity drugs east asian lead buddy beer pong
89030,106,False,"Comedy, Horror",Craig Gillespie,sunrise vampire suspicion suburbia remake
89047,106,False,Drama,Spencer Susser,clerk loss of loved one briefs duringcreditsstinger young girl
89085,113,False,"Drama, Thriller",John Madden,mossad beach secret agent insane asylum lye syringe lost of friend
89087,108,False,"Action, Adventure, Drama, Thriller",Olivier Megaton,street gang uncle female assassin witness to murder
88356,103,False,"Animation, Children, Comedy",Raja Gosnell,moon magic based on comic blue vortex cat and mouse duringcreditsstinger live action and animation
88405,109,False,"Comedy, Romance",Will Gluck,friendship jealousy job interview orgasm love friends hospital beach house hollywood sign job hunting aftercreditsstinger duringcreditsstinger
68269,105,False,"Drama, Romance",Jean-Marc Vallée,royal family biography royalty period drama 19th century british monarchy
89343,88,False,"Action, Crime, Horror, Thriller",Kevin Smith,homophobia christianity pastor protest sign social commentary religious fundamentalism aftercreditsstinger duringcreditsstinger gay theme
89386,109,False,"Documentary, Musical",Cameron Crowe,"musician rock star seattle, washington grunge rocker rock music rock band hard rock duringcreditsstinger"
89427,91,False,"Horror, Thriller",David R. Ellis,shark attack louisiana snuff dirty cop shark aftercreditsstinger
89470,106,False,"Sci-Fi, Thriller, IMAX",Steven Soderbergh,quarantine saving the world mutation infection terminal illness outbreak disease vaccine lethal virus scientist epidemic prophetic medical drama anxious
89492,134,False,Drama,Bennett Miller,"underdog california sports 1970s baseball based on true story oakland, california job transfer oakland athletics franchise talent manager statistics 1980s 2000s mlb"
89678,93,False,"Drama, Romance",Jon Jones,period drama costume drama
89753,127,False,"Drama, Film-Noir, Thriller",Tomas Alfredson,"london, england budapest, hungary espionage spy cold war 1970s secret agent mi6 mole british spy british intelligence"
89759,123,False,Drama,Asghar Farhadi,"emigration class alzheimer's disease teheran (tehran), iran money maid divorce iran caregiver marital separation family argument"
89774,140,False,Drama,Gavin O'Connor,"bank training beating mixed martial arts teacher muscleman combat alcoholic gym exercise pittsburgh, pennsylvania"
89804,101,False,Drama,George Clooney,politics ohio dirty tricks presidential campaign endorsement campaign speech presidential debate
89837,95,False,"Horror, Mystery, Thriller",Ben Wheatley,"hotel husband wife relationship post-traumatic stress disorder (ptsd) hitman cult infection forest priest murderer brutality bonfire ceremony ex soldier ritual sacrifice contract killer video tape folk horror sheffield, england"
89898,112,False,"Comedy, Drama, Sci-Fi",Viktor Ginzburg,based on novel or book
89904,100,False,"Comedy, Drama, Romance",Michel Hazanavicius,movie business hollywood black and white dog filmmaking mustache hollywoodland silent film marquee terrier movie star flapper silent film star 1920s pets old hollywood
89939,82,False,Comedy,Jacqueline Audry,based on novel or book woman director
89208,92,False,"Horror, Thriller",Gilles Paquet-Brenner,suicide based on novel or book nightmare explosive darkness kidnapping demolition architect engineer murder tenant stabbing killer tomb blueprint ax
89305,97,False,"Adventure, Comedy",Ben Palmer,holiday british youth briton abroad
89745,143,False,"Action, Adventure, Sci-Fi, IMAX",Joss Whedon,new york city superhero shield based on comic alien invasion superhero team aftercreditsstinger duringcreditsstinger marvel cinematic universe (mcu)
69118,117,False,"Drama, Mystery",Bertrand Tavernier,detective inspector bayou series of murders confederate soldier
90374,101,False,"Drama, Thriller",Sean Durkin,mind control sexual abuse sibling relationship post-traumatic stress disorder (ptsd) paranoia cult connecticut memory brainwashing home invasion drugged boundary violations running away sexual predator
90376,113,False,"Drama, Thriller",Lynne Ramsay,based on novel or book psychopath mass murder pregnancy violence in schools robin hood connecticut flashback sociopath murder massacre suburb parenting killing spree prison visit bow and arrow school shooting evil child woman director small community teenage killer mother son relationship independent film teenager
90405,109,False,"Crime, Sci-Fi, Thriller",Andrew Niccol,future race against time immortality bank dystopia time love on the run class differences cops and robbers  rich vs poor in time
90428,150,False,Drama,Kenneth Lonergan,new york city police truth bus investigation witness teacher road accident relationship family mother daughter relationship
90430,80,False,"Comedy, Drama",Roman Polanski,flat hamster dark comedy vomit based on play or musical insult writer tulips meeting puke pants liberal
90439,107,False,"Drama, Thriller",J.C. Chandor,capitalism brokerage wall street economics downsizing financial crisis stock market stock market crash investment investment banker intense
90471,100,False,Drama,Adam Kassen Mark Kassen,
90524,106,False,"Action, Drama, Mystery, Thriller",John Singleton,"cia therapist training website on the run hospital train love interest explosion teenage boy high school student missing person secret past baseball stadium hand to hand combat pittsburgh, pennsylvania special agent school project assassination team secrets"
90531,102,False,Drama,Steve McQueen,new york city pornography sex addiction co-workers relationship internet porn self-loathing brother sister relationship
90576,117,False,"Comedy, Romance",Mark Mylod,based on novel or book romantic comedy basketball womanizer magazine skinny dipping apartment building stage performance dating woes fired past relationship survey dating history sister's wedding finding mr. right appreciative comforting
90603,64,False,"Action, Animation, Crime",Lauren Montgomery Sam Liu,superhero based on comic vigilante police corruption based on graphic novel origin of hero masked vigilante adult animation police vigilantism woman director vigilantism commissioner gordon
90717,104,False,"Action, Comedy, Crime",Brett Ratner,new york city skyscraper fbi thanksgiving heist billionaire parade high rise female agent ponzi scheme caper comedy planning safecracker recruiting deceit lobby
90249,127,False,"Action, Drama, Sci-Fi, IMAX",Shawn Levy,future sports parent child relationship fight robot prizefight father son reunion robot fighting
90343,113,False,"Comedy, Drama, Musical",Craig Brewer,dancing dance dancer remake prom dance music dance teacher
69640,140,False,"Crime, Drama, Thriller",Michael Mann,escape gun gangster machinegun horse race biography prison guard prison escape bank robbery surveillance tied up cops and robbers  handgun pocket watch escape from jail 1930s manhunt vicious killings 1900s sex fbi agent tied to a tree tied semi-automatic rifle
70293,123,False,"Comedy, Drama, Romance",Nora Ephron,cooking cookbook blog 9/11 woman director french cuisine culinary arts publishing
70336,118,False,"Action, Adventure, Sci-Fi, Thriller",Stephen Sommers,government technology hostage laser warhead president revenge murder attack terrorism explosion scientist evil cobra
91126,146,False,"Drama, War",Steven Spielberg,world war i horse farm life execution trapped alcoholic cavalry plowing artillery
91261,130,False,"Drama, Musical, Romance",Valery Todorovsky,politics musical
91323,81,False,Comedy,David Gordon Green,new york city subway house babysitter neighbor drop-out duringcreditsstinger
91325,129,False,Drama,Stephen Daldry,new york city based on novel or book key autism death of father scavenger hunt young boy tambourine lock 9/11 grieving asperger's syndrome post 9/11 child protagonist
90866,126,False,"Children, Drama, Mystery",Martin Scorsese,"paris, france based on novel or book library clock tower key movie business clock museum train accident montparnasse steampunk orphan robot hiding filmmaking security guard leg brace doberman toy store runaway train railway station guard dog toy maker mechanics mechanical toys ticking clock based on young adult novel clockwork train station toy stationmaster clockmaker mechanical dolls film history"
91337,105,False,"Comedy, Romance",Marc Fienberg,romantic comedy
90888,110,False,"Action, Drama, Fantasy",Tarsem Singh,army poison mythology zeus sword fight minotaur poseidon spear bow and arrow labyrinth ancient greece greek god muscular men fantasy
90769,103,False,Documentary,Chris Atkins,
90890,91,False,Comedy,Dennis Dugan,"thanksgiving los angeles, california family celebration duringcreditsstinger"
90943,105,False,Documentary,Werner Herzog,
91079,90,False,"Drama, Romance",Drake Doremus,chair customs student visa parents blogger
70932,95,False,Comedy,Donald Petrie,beach greece tour bus tour guide viagra hospital
91529,165,False,"Action, Adventure, Crime, IMAX",Christopher Nolan,fight burglar hostage secret identity crime fighter superhero villainess time bomb based on comic cover-up vigilante tragic hero mobile terrorism destruction fighting criminal underworld cat burglar flood
91542,129,False,"Action, Adventure, Comedy, Crime, Mystery, Thriller",Guy Ritchie,"london, england paris, france detective inspector steampunk buddy criminal mastermind 19th century sherlock holmes"
91571,123,False,"Drama, Thriller",Ralph Fiennes,senate general market rivalry tragedy tears scar stabbing truce flag
91628,118,False,"Comedy, Romance",Garry Marshall,new year's eve holiday illustrator caterer pedicab ticket videoconferencing multiple storylines duringcreditsstinger
91653,124,False,"Comedy, Drama",Cameron Crowe,countryside rain zoo love based on memoir or autobiography animal hard work blocked road
91658,158,False,"Drama, Thriller",David Fincher,"journalist island rape hacker based on novel or book nazi journalism investigation punk rock scandinavia stockholm, sweden remake antisocial personality disorder disappearance serial killer hacking sadist bible quote dead cat millennium based on movie abuse locked room mystery"
91666,88,False,"Comedy, Drama, Romance",Henry Cass,hotel upper class holiday resort wrong diagnosis
91688,96,False,"Comedy, Thriller",George Ratliff,pastor church service spirituality religion
91690,100,False,Comedy,Jennifer Westfeldt,new york city friendship relationship problems best friend friends in love woman director
182727,131,False,(no genres listed),Alex Rudzinski Scott Ellis,christmas
91386,100,False,"Animation, Children, Comedy, IMAX",George Miller,penguin musical aftercreditsstinger
91485,103,False,"Action, Adventure",Simon West,airplane loss of loved one airplane crash beard wisecrack humor airport lounge asian woman
91630,133,False,"Action, Adventure, Thriller, IMAX",Brad Bird,"assassin budapest, hungary skyscraper secret intelligence service sandstorm seattle, washington satellite mumbai (bombay), india secret agent car crash sequel prison escape dubai billionaire terrorism disguise bombing jet nuclear threat moscow, russia field agent analyst nuclear submarine kremlin disavowed based on tv series nuclear launch codes burj khalifa scaling a building"
70990,97,False,Drama,Nancy Savoca Cher,nurse homicide 1970s pregnancy pro-life protesters gunshot multiple storylines woman director hemorrhage abortion 1950s 1990s abortion clinic unplanned pregnancy illegal abortion dramatic tragic
71327,119,False,"Drama, Romance",Jane Campion,"london, england poet duringcreditsstinger woman director 19th century"
92008,93,False,"Action, Thriller",Steven Soderbergh,rescue mercenary secret agent foot chase
92048,112,False,"Drama, Thriller",Larysa Kondracki,biography conspiracy teenage prostitute sex trafficking female cop inside man united nations woman director sex crime corrupção onu
92192,86,False,"Horror, Sci-Fi, Thriller",Gonzalo López-Gallego,moon nasa infection moon landing mockumentary alien astronaut alien infection found footage
92234,125,False,"Action, Adventure, Drama, War",Anthony Hemingway,world war ii fighter pilot u.s. air force fighter airplane tuskegee airmen 1940s african american history
92243,146,False,"Drama, War",Zhang Yimou,rape based on novel or book brothel based on true story atrocity prostitution forced prostitution nanking massacre china 1937 japanese occupation of china
92309,101,False,"Horror, Thriller",Ti West,hotel anti terror supernatural beer connecticut towel inn phone whispering
92391,93,False,Horror,Stuart Ortiz Colin Minihan,haunting insane asylum paranormal psychiatric hospital ghost hunting paranormal investigation labyrinth mental asylum found footage
92420,89,False,"Action, Sci-Fi, Thriller",Josh Trank,"friendship flying seattle, washington telekinesis coming of age outcast loneliness super power found footage aftercreditsstinger abuse based on short film teenager"
91869,80,False,Documentary,Constance Marks,puppeteer puppet biography puppetry woman director
91935,90,False,Drama,Niall MacCormick,friendship marriage crisis literature family relationships coming of age love affair
91947,110,False,"Comedy, Horror",D. Kerry Prior,police gangster vigilante revenant
91890,105,False,Drama,Phyllida Lloyd,capitalism prime minister based on true story argentina british overseas territory war propaganda british politics british prime minister female politician falklands war political leader female prime minister right wing falklands woman director 1980s
91976,117,False,"Action, Drama",Joe Carnahan,wolf alaska airplane crash struggle for survival based on short story male camaraderie aftercreditsstinger wolf pack american wilderness grieving man father son relationship wolf hunter
92264,91,False,"Action, Comedy, Crime",Julie Anne Robinson,bounty hunter based on novel or book romance framed bail jumper woman director
71823,103,False,"Drama, Romance",Jiang Wen Mira Nair Shunji Iwai Yvan Attal Brett Ratner Allen Hughes Shekhar Kapur Natalie Portman Fatih Akin Joshua Marston Randall Balsmeyer,new york city city portrait romantic comedy anthology woman director cities of love
72395,110,False,Drama,Lee Daniels,"rape aids illiteracy unwillingly pregnant balloon school crying motorcycle harlem, new york city 1980s abusive mother"
92694,93,False,"Drama, Romance, Sci-Fi",David Mackenzie,"glasgow, scotland street riots co-workers relationship chef boyfriend girlfriend relationship pandemic human nature epidemiologist five senses"
92938,96,False,"Action, Fantasy, Thriller",Mark Neveldine Brian Taylor,dying and death skeleton angel monk superhero anti hero eastern europe cult pact with the devil biker based on comic motorcycle devil demon dark hero flamethrower super power devil worship
93006,166,False,"Comedy, Musical",Matt Lang,musical fan film
93008,213,False,"Comedy, Musical",Matt Lang,
103048,93,False,Comedy,Jordan Vogt-Roberts,high school runaway woods coming of age teenager boys in the woods kid-level carpentry
103075,86,False,"Crime, Horror, Thriller",James DeMonaco,california dystopia barricade bloody fight home invasion blood lust rich vs poor constitutional convention legalized murder social allegory bloody bloody death bloody deaths family's house ethan hawke
185435,100,False,"Action, Comedy",Kyle Newacheck,hostage die hard scenario buddies
92439,83,False,"Drama, Romance",Gavin Wiesen,friendship philosophy mentor painting artist teen movie sketching rebellious youth
92507,115,False,"Action, Crime, Mystery, Thriller",Daniel Espinosa,"martial arts cia microchip betrayal on the run shootout interrogation safe house rogue agent cape town, south africa football (soccer) stadium consulate"
92509,104,False,"Drama, Romance",Michael Sucsy,amnesia coma based on true story romance memory loss car accident valentine's day
92730,92,False,"Children, Fantasy",Olli Saarela,elves finland based on tv series
92954,90,False,Drama,Russell Mulcahy,coming out suicide based on novel or book parent child relationship homophobia christianity intolerance based on true story grief male homosexuality religion tragic event lgbt death of son teen suicide lgbt activist religious intolerance death of a loved one gay theme
72356,5,False,"Animation, Children, Comedy, Fantasy",Peter Sohn,baby american football alligator cloud eel bone dog stork thunder porcupine child short film
93272,86,False,"Animation, Fantasy, Musical, IMAX",Chris Renaud,aftermath tree musical family business  money tragic villain consumerism air based on children's book animal killing walled city reforestation tree cutting mad family clothes factory meme social abused child illumination singing animals fish trio biggering unless
93287,102,False,Comedy,David Frankel,helicopter airplane based on novel or book honeymoon ornithology birding birdwatching duringcreditsstinger
93320,67,False,"Comedy, Crime",Mike Clattenburg,"white trash dark comedy nova scotia, canada mockumentary marijuana black and white"
93326,98,False,"Action, Comedy, Romance",McG,friendship love triangle dating sushi bar exploding airplane online dating karate class animal shelter
93363,132,False,"Action, Adventure, Sci-Fi, IMAX",Andrew Stanton,princess medallion planet mars based on novel or book escape space travel alien martian steampunk alien race superhuman strength martian civilization sword and planet 19th century 異星爭霸戰：尊卡特傳奇
93512,83,False,"Comedy, Drama",Mark Duplass Jay Duplass,husband wife relationship birthday married couple slacker basement stalking fate destiny glue stoner life changing mother son relationship brother brother relationship signs errand one day
93563,95,False,"Action, Sci-Fi, Thriller",Stephen St. Leger James Mather,future usa president anti hero dementia space convict interrogation space station collision in space 2070s
93723,99,False,"Comedy, Romance",Whit Stillman,college female friendship young adult
93740,107,False,"Comedy, Drama, Romance",Lasse Hallström,husband wife relationship bureaucracy desert salmon arab yemen missing in action flood dreamer public relations
93766,99,False,"Action, Adventure, Fantasy, IMAX",Jonathan Liebesman,"hades mythology greek mythology zeus perseus gods ancient greece ares based on myths, legends or folklore"
93790,98,False,Drama,Tony Kaye,depression falsely accused classroom grandfather unhappiness animal abuse
103107,89,False,Documentary,Morgan Neville,
93193,97,False,"Crime, Thriller, Western",Patrick Hughes,australia small town suicide fire rape pregnancy horse jukebox prison escape flashback revenge murder hanged man pregnant wife escaped prisoner scarred face aftercreditsstinger shot australian aboriginal
93242,94,False,"Drama, Thriller",Heitor Dhalia,sibling relationship waitress kidnapping police investigation
72731,136,False,"Crime, Drama, Fantasy, Horror, Thriller",Peter Jackson,rape based on novel or book afterlife loss of loved one tree 1970s serial killer corpse pedophile teenage love grieving childhood sexual abuse based on young adult novel
73042,88,False,"Animation, Children, Comedy, Musical",Betty Thomas,chipmunk aftercreditsstinger duringcreditsstinger woman director live action and animation
73676,126,False,"Action, Comedy, Drama",Benny Chan,kidnapping
94503,89,False,"Comedy, Romance",Sheree Folkson,island scotland paparazzi decoy wedding hiding best selling author woman director hebrides fact checking
94661,156,False,"Comedy, Drama",Shimit Amin,ambition business india struggling career
103219,89,False,"Horror, Thriller",Franck Khalfoun,prostitute schizophrenia mannequin sadism homicide insanity artist gore grindhouse remake murder loneliness serial killer scalping killer art gallery exhibition vomiting misogynist murder spree murder framed as art
93840,95,False,"Comedy, Horror, Sci-Fi, Thriller",Drew Goddard,giant snake school party motorcycle crash abandoned house woods marijuana cabin apocalypse zombie werewolf creature cabin in the woods video wall speaker phone young adult college student
93980,92,False,Comedy,Bobby Farrelly Peter Farrelly,duringcreditsstinger
94122,88,False,Documentary,Morgan Spurlock,pop culture comic book fan culture cosplay fan convention fandom
