movie_id,similar_movie_1,similar_movie_2,similar_movie_3,similar_movie_4,similar_movie_5,similar_movie_6,similar_movie_7,similar_movie_8,similar_movie_9,similar_movie_10
5456,146024,4321,53355,3834,25959,7202,416,5389,118512,2103
5632,114396,1401,4217,118700,4573,3372,160422,1412,4326,63876
5771,65601,4143,74450,134004,116977,97988,1117,4077,6870,103865
5883,105351,53808,91079,40581,1355,160571,184253,6107,175303,89039
5909,4815,61628,6436,7781,71438,6650,312,6020,51167,5575
6140,481,8236,4093,22,88515,8831,2279,1991,3445,3849
6338,78499,3591,5878,1939,40851,51925,615,201,142550,193565
6378,3697,1137,707,94011,4663,1918,3680,155892,3431,27140
6572,26283,92637,25827,3765,7041,7312,848,8911,151,6339
6629,4489,6732,7023,6324,8511,91628,639,7450,6055,7033
6783,8024,8620,66090,7749,5013,69904,27793,3441,3014,2352
6789,1696,144222,4228,461,2395,448,135436,56908,99030,49130
6990,80748,94150,54908,8136,5113,136556,109723,134170,8800,85
6997,138702,6415,26359,80572,5114,86290,4782,160848,3331,5258
7065,189713,3374,1006,62553,3888,920,166705,88810,82202,92234
7153,5952,2116,4993,53996,31804,78105,118696,5014,120761,2195
7375,167790,118814,5321,942,144222,56908,44929,3046,1926,8465
7822,1247,5876,4168,4800,8535,144222,4796,5666,167790,7255
5448,74530,4042,1914,8427,155820,52885,158254,74685,801,37844
27022,108078,74916,6055,3966,4663,707,4126,116799,269,8911
27744,6631,3451,4053,96832,4235,4260,6944,3378,6436,93134
27838,134158,25827,66427,848,8911,83374,7312,31700,8463,95307
31698,367,2609,96430,25769,79428,2261,5575,130576,1547,170697
33681,135436,448,1696,461,4228,2395,6789,8798,144222,6774
36519,5574,100810,35015,8609,4239,3735,6650,915,5994,45658
39234,49286,164917,225,167064,99636,30846,34540,48214,96110,1459
43908,3587,6055,7023,59018,1541,3272,111817,61350,51931,4482
44195,106062,2590,1341,93272,132660,6342,71899,26965,80124,90353
46974,138208,44943,157407,2013,88515,7344,60766,103655,27850,2535
48738,27584,147380,150596,3015,5147,40491,90405,282,715,175485
49961,55241,706,167634,2546,34540,146986,49910,134847,5896,114265
51933,73290,31225,1654,44197,49265,82053,161131,766,2501,1412
53127,100277,5296,95510,110553,5071,55245,118814,67087,114627,130450
54256,3735,45658,32371,370,1661,111844,96655,3087,2976,1910
55765,73290,1654,44197,45361,82053,161131,118354,2501,49265,50851
26812,3273,61348,952,97757,152105,51086,3347,51562,143245,5619
65642,102666,127096,107436,109846,60674,3462,52287,5856,90405,4880
66297,7012,58078,1376,8362,55259,68954,1228,74275,62511,1682
69644,5218,95543,98697,2348,8362,44022,160569,117922,3400,94735
70301,4816,2329,148888,74698,4054,83796,5497,7345,74754,43871
72224,74530,2712,52712,91935,126577,3855,137218,175397,247,3758
107449,117922,91414,49013,131098,73854,6936,167772,539,317,2399
75395,3686,90943,3870,31297,78034,91535,2174,2629,136778,45732
80124,2590,106062,6342,132660,71899,26965,133802,4828,73488,4810
80553,86290,363,3790,111364,2813,5817,103980,80572,4925,6765
84374,2259,65585,50792,103141,161922,47970,2307,69988,6631,7753
86142,191005,141890,1408,57528,41627,27865,143355,3089,3441,5437
87876,45517,160271,95218,116419,27664,71252,104760,3802,170957,5247
59014,1639,97757,61348,94122,6620,27762,76251,4388,156553,4734
61348,3858,7730,172589,26630,3007,8844,59014,6888,6271,4441
62718,2590,106062,765,26965,132660,4828,71899,6342,2546,7285
98160,77201,74946,4622,60756,102445,64839,67168,71205,135803,61628
99917,3855,96832,2171,215,2262,2969,575,84601,118814,4053
103335,1958,2741,104419,122916,135887,2723,4489,8376,5267,2174
106489,98809,118696,4993,2116,61071,8800,7153,158027,8814,5039
106927,116419,3556,86320,7054,34292,5105,46976,64695,6686,88140
108932,8633,104074,168456,4198,5481,82461,70697,1495,170993,95875
111375,114762,100507,4877,633,52973,49284,87485,44399,40491,45
115231,35015,80834,885,161032,80831,3365,2357,89047,116985,103042
116138,107410,86960,51931,3845,167036,66427,27869,742,4260,98361
121171,7263,6559,2082,2042,93443,1944,112460,2425,49793,5481
129313,86290,138702,6415,100397,5485,363,3569,80572,59129,2978
134847,98230,706,55241,95949,1268,2469,49910,6890,193571,97836
135216,260,1196,1210,122886,179053,187595,179819,104218,1235,61628
145080,93982,775,4634,5797,175397,8748,53125,1771,6270,2099
147286,4562,2414,31921,6581,3284,62344,715,43914,73017,120827
155820,330,6022,104837,3726,45183,119218,7192,1447,1662,4064
156371,91784,98230,74228,100083,107565,6860,8918,1966,119068,2172
162414,391,118814,159193,55555,129,1175,5625,8609,4260,4191
163527,132888,51088,44851,1043,915,136443,136469,147282,2046,31427
169992,2534,148671,97913,7802,44731,179401,136540,47725,64010,135137
170597,79897,1415,175387,175293,27912,31952,118166,110882,72226,117109
96448,79879,2660,102993,2172,167790,6715,185033,480,176389,3063
224,1600,7131,1340,931,95165,3837,80693,2651,109853,95067
97,6596,4450,2459,1234,479,183611,3507,7344,116985,391
273,1340,2651,1278,8092,2648,2652,37444,2333,141004,3928
407,4733,640,26322,134021,3649,139855,3435,1845,54910,27899
526,2935,73023,4926,93134,3641,33815,388,77795,25805,26225
1221,858,172591,2023,6324,173205,2174,127108,5347,3587,538
2476,5723,6412,5049,3846,73023,45221,132496,6863,1267,179815
2585,27178,1968,4823,1235,74450,128736,132488,26694,4305,1428
3733,1355,139415,2803,4296,4810,87234,3616,2590,5873,575
4215,5278,6483,3423,59429,3696,4214,111113,6514,6188,132454
5127,52712,31221,8921,50792,2912,7139,8378,6987,38164,84952
6192,4157,1483,4770,96935,5614,799,51925,6476,3223,307
6902,828,111795,6889,4276,55245,8426,62849,8153,8727,26782
7000,45447,1916,1650,1220,431,1473,1344,96563,100306,81788
26792,4441,98503,6721,67534,4442,115727,50003,7899,46322,393
33639,3969,5802,3113,94405,71899,5896,108078,1474,1453,129657
1835,74916,4663,1620,155892,6797,3966,707,4640,2672,1137
11,87660,165969,5522,5300,32657,66198,325,3744,4040,166568
87287,86290,3725,134796,363,3007,61348,722,114060,6415,6327
156607,94780,72921,594,94015,41566,87028,104074,7054,743,4929
157775,7344,4750,8491,103253,149612,36931,1924,114935,876,1653
10,7573,5872,5796,7570,2949,2948,2993,3984,3638,2991
17,40629,105211,141810,1186,278,3410,2068,3350,77421,113350
39,1268,3051,55241,1257,54281,172887,3619,58291,7340,3063
43,7251,126142,3436,6750,56908,81845,3155,1147,53121,128736
62,55241,97836,706,193571,49961,49910,3296,6890,1268,6153
82,41571,4117,31522,1507,2202,4916,52042,8684,207,4727
167854,181413,7147,8362,2175,145080,3174,4774,44399,86347,134109
168358,108689,6341,667,1707,6493,311,1206,99,4238,4200
183635,117895,6860,114180,93840,2232,6184,2093,158035,5504,133832
79895,3870,3094,4024,104303,32657,2611,7205,1959,1293,2141
172,158254,6267,90405,2005,33138,6979,189333,3462,7191,63276
191,5440,26838,61628,60,134246,7087,4915,5818,27674,299
208,70336,5720,2691,6405,1184,1721,4813,5784,6837,60516
217,3350,95313,43908,3587,2259,8609,118814,1175,391,8738
144714,3946,5707,278,52668,44397,4701,2273,3947,3162,139640
294,1416,5607,51903,183317,110718,80864,4660,2046,3707,26599
319,90866,30850,26172,84799,6493,26283,361,110718,73,4638
348,6812,2540,26147,2802,6994,915,83910,31422,1043,2771
364,3723,5321,1411,2018,2125,57640,3941,132462,8518,3807
417,133545,8532,4787,135861,1955,4571,122932,6883,2792,1126
422,4489,96917,5896,98124,3400,89028,8008,2717,52831,4164
162,77421,84152,3350,6436,70206,165489,4333,44633,3410,55245
484,8362,3095,7316,4644,6324,62511,126577,6881,111817,7012
551,91414,167772,317,2399,52435,147372,4502,49013,2398,82242
574,1961,2369,3505,8336,5425,1105,4885,277,96917,1647
596,828,115065,60,1812,885,2797,131610,631,2804,4229
602,86290,179053,2677,114066,5820,1464,1493,352,134109,1654
633,639,91628,8860,4489,6860,108078,539,40826,2750,5896
671,59336,3764,6574,4129,140711,6086,88,118290,1253,3156
778,168266,40826,6744,26810,4229,8965,350,165075,115231,111817
813,2350,95313,1162,86898,3106,107945,4023,201,82852,765
1095,6687,6994,1351,3740,3112,3410,5447,101415,60293,79091
473,87485,88593,54736,86066,3591,1859,3106,6853,765,2350
915,1043,6650,8609,391,2046,6202,100810,71438,4644,3986
976,31522,1398,34536,698,48032,4916,27816,92234,4727,3836
1004,1918,707,6868,6595,2002,3697,3044,116799,158238,942
1013,2059,6625,3041,38,54768,1974,146682,5589,8534,26838
1015,609,2057,111364,903,3790,1097,152372,52952,151769,48262
1040,2210,8951,990,1514,6596,66798,30820,43836,55118,91842
1080,4487,2788,6104,3536,67923,8575,25757,86644,3350,36708
1083,6860,32294,59018,5847,6031,4489,110102,6732,7023,6324
911,5109,207,34536,8684,3836,4727,4117,31522,4916,41571
941,7716,70932,1018,58315,139655,4581,170777,128197,3986,6101
944,2202,8684,1253,3836,4117,31522,4916,4349,4802,41571
1194,61255,6554,86059,4589,49396,6306,8450,2348,1093,7390
1211,6750,3920,167790,118814,7169,2067,942,6203,25886,87413
1248,3649,6804,59947,2802,52831,4086,104017,1456,7023,1580
1255,60516,149330,70286,466,93610,4990,8906,8447,4489,64997
1270,2011,505,2012,4990,110330,1946,30890,116985,5685,2059
1276,70728,73344,4830,4611,7202,27705,2587,3198,1193,318
1297,5896,2590,6241,71899,37857,5197,106062,34540,49961,132660
1299,6324,2174,5347,7023,6422,51931,4489,160836,5847,3598
1162,95313,2350,3256,201,487,1437,59995,4524,95067,3106
1191,55167,3142,46850,489,114126,87660,95218,146244,44511,2321
1332,829,2702,62394,127108,4482,78116,59018,3587,3272,52831
1391,164179,5596,33801,2498,3527,780,103339,5437,1253,2698
1425,45074,91653,7074,89028,6232,4489,3400,2174,152970,6385
1458,3474,116985,4517,1173,412,95843,55253,715,6159,8293
1468,7255,93270,129937,26676,85796,2053,1351,114670,4867,138610
1496,97936,412,7092,1339,4024,1135,84696,1056,145994,914
1497,2334,349,134368,4901,5414,1631,105585,1580,118248,5609
1519,26471,4860,1926,4290,157432,25855,2474,290,1477,116849
1533,1948,1096,188751,160422,113829,32659,155,31410,80860,142420
1542,6554,6306,75389,61255,166528,7390,59814,2348,142222,4589
1359,1413,539,5464,91414,6436,26726,7041,317,8870,142422
1413,1359,4408,3206,1476,3111,27266,3436,2988,56908,159193
1610,108188,3256,349,26764,100498,750,4156,134368,2350,3106
1631,1613,1497,2990,99750,349,4517,3106,4901,3256,2350
1633,176371,185029,139052,104908,26554,86882,800,6650,1798,152372
1662,155820,103883,85334,349,2130,6687,3370,5893,62394,4452
1670,89028,40962,1453,70687,60046,1408,3894,89281,1474,4229
1690,27408,3176,1200,6021,4489,8447,60516,6731,52328,89028
1703,6963,4043,4436,3591,6720,25797,2133,4067,1966,7889
1785,6055,3587,3598,6324,91628,3272,7450,5347,160836,639
1792,188751,1307,2702,129657,6324,91628,4489,7450,160836,7023
1581,6596,3355,5675,39381,2239,165529,8454,25834,1104,6249
1603,574,2369,1227,2430,2546,91974,113350,8336,26645,5425
1913,32799,132454,73808,2172,4641,5963,161922,74450,8601,171759
1924,390,1292,2280,3987,3879,93610,103253,204,2586,26444
1945,3987,118814,3528,1175,2156,4229,3325,4412,3350,67799
1961,89774,61628,27776,74916,39381,27834,2339,5818,2654,4527
1969,1970,1973,77798,366,1972,1971,8043,1327,4255,149354
2000,1918,2001,30848,707,4436,715,8575,6810,8609,151501
2014,131610,96917,3112,60397,6344,5415,68886,3497,6436,134109
2025,2025,81786,5062,492,34359,4117,8949,4641,1244,96121
2032,26778,909,1117,2567,1547,915,3952,4080,2418,8609
3496,4389,2077,7366,4489,8362,5269,509,4517,2395,89028
1882,2363,3143,1779,4619,1762,1887,2648,163056,2566,5640
1970,1969,77798,1971,80693,1972,366,168456,1973,190183,6329
2089,2090,5504,466,3033,58627,40339,2572,187541,4990,5741
2110,6899,6668,1483,5818,71252,4535,53466,61628,6319,92198
2123,4517,2297,72731,631,188,31427,132335,71899,105540,5828
2139,6436,4815,6650,4113,5909,61628,25898,5575,3753,71438
2142,151769,2141,1571,616,27731,89028,2090,4519,1235,2151
2166,65738,65740,2247,6125,5665,6196,4489,1836,3671,1307
2201,6242,31925,4517,999,7728,177765,81788,32179,5136,3824
2248,55241,2469,1257,1268,6153,193571,98230,172887,3063,95949
2286,26399,6294,87222,5047,136556,79224,7844,134170,59784,31878
2084,6860,4024,412,6324,160836,111817,8362,62511,91628,639
2165,4782,5466,3707,156371,46723,100083,3171,3855,94323,8918
2347,3272,94405,7450,639,129657,32294,6055,5563,111817,59018
2378,7344,4086,2379,2381,6862,942,1352,5969,2380,1580
2394,1235,52952,2570,79501,6750,266,3914,5214,3167,4031
2417,7023,4482,6750,43744,40826,128832,3587,7450,59018,3531
2420,2422,2421,97836,4936,115727,55241,135803,98503,38061,6153
2447,2546,8937,5896,5226,49961,6887,133802,55241,2590,388
2470,2471,4024,7450,639,412,3430,32294,6367,59018,111817
2482,61255,149334,6196,58047,6554,58425,3568,2247,4298,52715
2935,1615,4926,3641,93134,73023,526,33815,45175,50923,3738
2316,1043,149406,129937,6650,4732,278,64249,8609,915,2068
2350,95313,80880,1162,765,487,201,95067,43871,3256,107945
2521,2791,1137,4663,707,155892,2672,3106,3431,170399,74916
2544,391,26599,118814,1175,31123,8609,129,1235,3987,3436
2572,4229,118814,2918,7340,31433,7255,5929,167790,26810,2100
2577,41285,54796,3568,1053,168250,8955,5553,2133,71379,2297
2589,72696,5063,44399,61628,3510,130576,915,4527,5818,60289
2613,7360,58332,6731,4533,132454,968,164367,3024,1913,73808
2614,93855,7360,65802,180,5874,44301,7387,67695,31038,2613
2648,273,1340,3686,4619,4135,26717,2651,113604,112515,37444
2671,4784,45503,6786,4823,25996,82093,2893,3007,8057,6031
2687,1867,160563,6650,3157,4239,8609,4174,83132,915,100810
2962,49793,118530,77421,102819,47644,6559,2312,2262,4221,7773
4956,2743,639,3106,41569,164,1175,60293,6893,4065,8838
2517,6631,2259,4091,114670,7340,1244,2307,4126,2918,4168
2720,132157,6994,5081,85056,703,49278,43871,2740,1643,5573
2739,32298,3007,35015,3374,266,88810,1939,69134,57147,8533
2771,161922,2802,6812,69069,31422,63479,66171,55241,98230,2540
2802,2771,6812,4610,6994,2540,83910,886,4608,26147,73266
2813,80553,131130,86290,5685,86898,3106,408,1437,97188,157108
2836,7340,2918,4374,109416,79428,148632,55241,4168,5363,2172
2870,59018,2396,6212,2160,140247,132424,171811,2132,50445,6750
2875,2350,95313,3106,1162,43871,765,3591,95067,201,5027
2893,118814,167790,2730,412,3307,942,5962,542,5380,136859
2927,1235,8382,5284,6953,1051,6036,2146,2369,38798,1885
2713,7023,3587,3606,7932,91628,160836,6324,7450,4489,59018
3000,5389,674,94661,168366,45730,8609,715,2125,7481,3200
3022,165639,6181,6422,5550,4047,6186,65350,1242,173209,2896
3030,3440,106785,97950,6386,118290,153408,7925,4572,86142,63768
3072,50442,83910,50796,118814,3480,278,4229,6241,7169,71899
3099,4676,63540,109569,84392,5,6944,2155,6873,5548,1060
3117,6422,4962,40414,3699,920,6186,101025,2896,7162,7054
3138,55241,5267,5102,7340,6246,92665,8376,2546,2918,4342
3148,931,1340,8727,1228,95165,3809,2501,56908,1291,6966
3173,656,135137,2060,8362,4489,6790,44731,177285,97913,63859
3175,52328,60516,157865,149330,150,8493,2691,113350,3701,4035
3210,1493,55241,6890,119068,98230,4936,1268,6153,193571,69685
3252,6893,132488,4117,2743,55245,54281,165529,8609,7127,8335
2990,7573,349,7570,92008,49272,2948,1631,3984,118248,5414
3313,54785,6944,2546,26965,44719,4065,133867,6663,3331,2590
3353,153408,1175,332,4359,2620,96917,5792,4035,8588,2557
3393,6586,3691,3368,5267,1093,39715,49314,6012,50445,107
3424,6298,406,3130,79536,86628,60885,7326,3246,119218,2852
3444,67534,4442,98503,6721,4441,115727,7899,2582,46322,79553
3461,4951,3987,3409,7083,6170,1894,178111,2906,159415,2074
3275,60760,3434,7439,72167,5609,88235,5294,45062,175569,2055
3286,4936,55241,2918,7340,98230,1493,4342,33639,8376,193571
3466,6184,241,26498,5477,1914,88785,170289,56908,89281,5810
3604,38798,32584,2939,7487,45081,3112,1721,1331,167296,96917
3637,193565,119,26150,44657,3737,1589,184471,4268,77795,1907
3643,3143,41571,4916,118702,31522,4117,4727,8684,50068,3836
3649,27899,3436,155892,32598,6203,111743,3431,707,7728,139717
3680,46347,7193,1310,413,4757,27873,3679,6378,4552,4663
3685,6750,4517,779,1277,56908,48032,167790,50792,26283,118814
3707,46367,168492,2793,77421,8533,5071,118814,1689,60293,33201
3709,6159,8094,71057,5810,1012,96829,5896,3981,6764,64010
3732,95510,110553,1027,911,3489,149330,520,70305,58998,1497
7347,7217,3178,3391,2187,103606,5773,165347,97921,8232,70206
3564,4787,6554,52724,86059,122932,1126,167790,1277,417,56908
3567,2629,6885,148956,5063,4661,71899,3536,88697,96829,2165
3801,628,52604,5442,2095,2762,71838,7121,2433,100579,1686
3851,7879,3790,111364,4155,903,103980,5988,6765,609,7107
3879,88140,143355,3441,4117,31522,4349,4802,50068,4916,6654
3882,706,53808,109416,27685,55241,6890,6695,98230,95949,1268
3909,7049,111364,412,80241,7728,3790,103980,77421,117572,7107
3920,1211,34148,108078,175781,2395,53355,81788,26676,6750,2473
3945,122916,33639,6566,47384,3926,3969,4489,3113,4630,5258
3761,1412,73290,8481,284,82053,55765,98175,45361,38886,49265
3813,412,5635,118814,4867,128832,8518,58964,25898,95843,1057
3831,52458,87660,90439,8921,26680,56941,26686,371,195,80906
3974,33294,91104,27721,6744,2247,168090,6196,138702,4298,253
4000,1931,26085,147300,8366,1721,2202,2691,3406,27255,760
4003,43556,73015,58627,5581,6322,505,4990,278,66665,116985
4031,68954,7173,7012,1235,109853,6344,44889,104374,108078,41716
8730,2688,7395,160422,116797,48326,3628,1262,180031,6808,1959
4054,2743,6436,87028,89028,108078,52241,4527,63,3497,109853
4078,2546,5669,1812,93272,765,2590,107951,31973,165075,60
4085,420,2307,4676,84392,3740,2259,6873,114670,6631,2155
4091,7340,1290,165139,2517,2259,4168,26695,114670,1821,148632
4130,50274,2154,2935,808,4593,50954,45175,3888,26741,1583
4152,1411,364,43,959,57640,68269,3723,4489,3807,171701
3971,6983,41627,875,1340,93838,4531,4876,95167,1125,104837
4205,2590,106062,5896,71899,26965,132660,2546,6342,80124,133802
4236,3930,98175,8533,97866,2392,84716,3598,143355,2710,2546
4268,45732,78116,4489,4482,5665,3430,91628,6324,7023,100
4285,1488,4284,5802,8530,33725,3179,51077,4489,1821,50442
4306,8360,53121,6390,78637,3624,55995,5039,65651,64249,80834
4343,8447,26444,149330,93610,68600,60516,91660,1253,104875,3701
4347,1394,3789,44657,3350,131796,3410,8533,40414,6436,2743
4380,77421,4517,96832,2266,55555,1175,60904,3410,2594,7254
4666,144620,59549,6345,4482,113159,8617,108715,5328,141994,984
4200,2582,667,59947,79553,1707,26498,6493,36850,26713,7486
4307,7125,194,63992,27866,3171,96917,7781,34048,60397,55555
4424,1940,189111,3655,4174,160644,2436,391,1076,7303,6650
4445,94735,46972,4546,4519,2992,69278,156025,3572,56915,720
4449,1184,8045,1068,48,6808,100579,3836,2944,72178,8609
4476,6528,25827,2059,8911,7027,134158,2583,2546,70946,3765
4519,94735,888,3572,6350,81018,136016,109853,4522,4445,8008
4520,8376,795,4408,33660,8501,88129,5064,73,5028,4240
4558,2474,27370,3900,3899,179133,5563,2231,97665,1653,82088
4571,133545,69685,55241,95949,98230,3363,193571,706,8376,2469
4595,26084,3325,2662,26554,4229,6178,3987,1175,44972,5437
4634,2991,145080,93982,6750,8362,96691,7570,7127,775,4699
4408,103249,110553,58998,56908,95510,67087,911,1244,3489,50792
4709,4035,7896,33148,8800,44238,2828,4104,2401,3629,5589
4710,116985,56607,7053,77421,3587,388,301,6954,1474,3528
4741,58103,133365,7327,1235,71899,94953,178111,80584,6344,1885
4745,3360,6242,1840,6559,104078,42730,414,58156,147,706
4780,44399,4174,55110,55112,2007,60289,77266,1051,3591,2586
4823,45503,2546,71902,43930,6031,132488,8391,106696,4357,8008
4826,31522,58303,4916,8684,5345,4117,1253,4349,3836,92234
4903,6031,6324,164375,3497,7450,108078,2702,133645,7023,4482
4927,90057,2119,80846,74370,7117,1810,1701,53894,82744,5899
3062,68872,40414,1408,7122,568,1829,7487,5316,60069,4387
150596,147380,147382,5147,147372,149330,6793,3015,48738,282,8378
4989,4019,3484,5786,75813,1753,51931,3051,54259,51082,6025
5072,92674,96917,89028,4517,5618,1340,1014,1331,2885,7561
5096,4990,44204,505,2272,3280,8607,4003,91981,2503,4621
5108,81788,1598,61628,3787,1677,5464,5575,119655,1003,6975
5112,2350,86898,95313,1162,3106,635,765,82852,43871,98279
5168,1948,544,8,59333,612,41285,134004,94266,2017,42943
5239,139052,114066,165075,3539,86290,33649,6306,6554,2984,2435
5248,5246,34323,3671,99106,2166,333,72167,5665,520,1027
4987,466,1894,3354,132796,998,26593,2530,4353,6044,4275
5026,6527,2020,175569,48,714,62293,6959,1873,54736,25746
5041,94015,104074,2451,7208,104419,102720,143355,3052,38294,2807
5285,129937,8340,3198,105653,26965,259,107951,73344,7202,1840
5324,7012,450,1959,32582,8362,4334,96832,4191,77421,74275
5328,4219,8487,2586,4482,139915,1683,143257,5818,6344,141810
5373,4727,41571,3836,92234,4117,31522,4916,8684,118702,1253
5398,4900,2512,5048,149380,3074,1834,144716,5531,67888,146656
5417,101025,56908,391,167790,48304,48032,4644,136859,6645,132488
5451,50147,86320,4447,156609,60487,3423,80124,3941,26231,117572
5455,6322,58627,2339,43556,4242,2283,3141,50442,73015,100159
5480,121781,3157,4223,6951,140725,4239,142074,161966,141422,8454
5503,2590,71899,4810,132660,26965,37857,106062,5896,2546,1885
6116,4229,5929,2054,6350,7255,93272,131610,7561,95307,89047
5283,2352,5238,3045,4527,1121,1247,184997,184,97285,8364
5556,7450,3272,59018,639,32294,61350,4482,6367,111817,3606
5591,96829,1997,3112,96917,5568,76091,188,148881,917,114627
5596,1253,118290,8447,85131,27006,4813,4343,26629,60516,27905
5630,4210,8831,481,146688,8236,22,1661,7362,60760,51540
5633,4608,4262,95761,78836,60293,2802,3699,61986,5786,6055
5679,138204,2993,27839,4142,27473,129011,86817,52767,43744,335
5688,4573,635,31700,7743,4035,3983,89028,2280,6159,3671
5741,27721,2417,3787,4952,112290,3428,4325,5311,4517,96917
5764,68159,89118,115617,170993,292,98230,172887,90522,3408,34530
5796,7573,7570,2991,5872,49272,3984,10,2949,2948,3633
5537,109569,8959,4054,96917,1537,2557,3112,26394,55241,2743
5560,918,93134,45880,4772,1484,1801,149011,4671,6650,113350
5901,1234,2991,97172,136778,60293,5888,6055,4489,4608,5786
5943,133645,3497,77421,96829,140928,144222,6436,69712,118814,68835
5956,1993,2557,106491,1132,6040,54372,1175,1587,3873,73321
5957,6715,1296,5014,5,4239,118,781,6720,1588,953
5999,26308,8609,4928,715,6596,168366,62344,84601,164881,92760
6033,8,544,7255,990,612,134004,1948,4229,5168,59333
6044,134158,2445,161634,2292,390,55555,4229,3987,4662,1175
6051,3747,3102,5635,2991,2425,4517,7254,6750,164,49314
6064,26471,34312,4860,725,1519,116849,1926,139642,25855,4290
5840,5839,5613,943,8609,6650,3986,1547,89028,50796,100810
5902,3174,1694,140237,180265,26313,39381,181413,5414,990,1961
6201,1949,7190,43,58154,85438,8191,302,73015,6983,7728
6217,32009,8362,1798,96829,41724,96917,99030,2858,86898,71438
6232,45074,91653,1425,122932,27705,8138,33615,2713,184349,33646
6252,59306,172233,188751,75816,1729,39231,2682,171751,1427,3478
6286,5016,6631,6832,99030,60904,1305,77421,96832,129,4191
6299,3342,95858,114126,97866,1333,165551,93287,160848,95218,44511
6310,3966,33145,3325,40826,61628,8362,62511,108078,218,104374
6334,2590,106062,132660,90353,5896,71899,26965,765,4810,108078
6337,137345,55267,72696,3101,8117,1473,1432,3929,127194,159441
6715,118,5957,781,149330,7293,5014,1296,90374,96448,26603
6183,4126,2259,114670,7255,2307,35015,1290,1244,6631,84374
6484,6560,420,5959,32632,7007,43912,7108,61697,91077,53466
6493,667,1707,3571,26498,4200,4238,99,1415,4578,1206
6545,184997,2590,133802,106062,199,132660,71899,26965,1088,6342
6547,110127,1097,52952,5896,165551,3113,4035,1474,4205,2546
6587,3391,130452,337,2570,7030,133281,63768,3983,4410,174727
6624,3857,5609,146688,1580,86892,743,60760,105585,72129,45062
6650,8609,915,60522,918,50796,100810,278,6202,4239,391
6670,94122,1639,27762,390,5421,97757,1292,3500,6620,26413
48262,609,3790,111364,7001,53894,121715,903,138798,1376,6123
6422,165639,5550,3365,1242,7936,118702,6181,4962,4353,2896
6453,48741,86290,8362,7012,3677,68954,93320,7934,363,4191
6578,3765,2184,8057,464,3152,89028,141810,8138,45969,4035
6772,167634,2172,706,97836,2546,55241,49961,2469,98230,193571
6797,3966,6732,1221,33145,1322,6324,8362,27022,109850,74916
6809,481,8236,22,7362,88515,2178,3445,1991,3849,1661
6811,55241,63479,69685,193571,98230,1268,93270,6887,706,95949
6868,1918,3697,1004,158238,5388,38061,69,707,7344,1332
6869,8609,391,1175,118814,8575,5625,166526,4260,129,3587
6958,6983,55112,161830,2227,6751,99721,2175,6794,3801,84246
6987,114707,6668,5625,4260,8609,118814,116985,1175,391,6215
7018,3102,1086,933,3683,436,4517,5657,495,230,128592
7025,3836,31522,760,1267,27869,4826,698,7212,5915,3134
7048,4018,6812,4610,2540,83910,2764,2802,66171,31422,6994
6760,95218,1389,2691,1235,79868,90746,2324,8609,101025,4517
7108,5442,43912,2991,4238,2956,2433,146688,27689,37477,152081
7114,8117,5951,7158,4638,8933,52458,78034,2118,536,3268
7143,27741,5244,3328,191005,7564,32387,93114,4594,2019,143410
7158,52458,4876,1341,96917,3146,7114,90471,4387,3102,3568
7178,102407,149011,7831,160440,100527,140928,4517,4522,6170,6812
7223,3735,45658,32371,1661,158872,54256,54372,88932,2976,8183
7228,129354,32371,54256,60737,3735,4699,64231,45658,113350,8533
7251,1137,43,4488,3697,2672,707,4663,4191,6203,32011
7292,67361,185,5272,160440,6750,4334,108078,44889,1235,8362
7316,8362,111817,88697,175,62511,1922,59018,639,7450,160836
7325,5959,218,5438,62394,4489,2741,4368,3391,8632,45074
7326,2917,4881,82378,25827,3870,8911,942,2583,4326,53466
7085,141810,3410,1955,3415,4489,7753,87413,6944,4885,84601
7566,3077,26712,52767,50658,26810,71910,5810,7443,150993,4670
7569,184253,3984,40581,2947,7570,3633,2991,5796,101025,69606
7705,59336,94931,4069,3764,101741,2497,1060,88,6827,6086
7782,2349,139915,322,99750,41,8290,6893,3257,241,65810
7786,167036,86290,6938,6415,114126,3908,95218,44511,8119,80572
7894,64197,47894,1473,3929,55729,3362,1759,1094,1412,1432
7979,86290,111817,6415,6639,7141,2859,48045,3569,6918,33838
8045,31522,3836,27816,5152,141890,4916,4349,1184,72178,4826
8270,2731,6415,86290,363,3569,1163,80572,112290,1493,5817
8158,4531,27904,104837,886,7004,3265,93838,110826,26947,151739
7369,5419,7175,47810,64285,160527,136341,1947,5103,5959,175585
7444,71899,2590,4810,132660,5896,106062,2546,388,3524,1885
8363,3374,26686,4142,5447,3328,88810,166705,32298,237,381
8378,147380,5127,150596,5147,95313,3015,2350,7572,171751,8542
8379,3010,1187,50842,62511,3046,8915,7716,146684,136562,5299
8477,1175,26554,114180,71057,73321,141544,61350,2924,6267,86028
8482,74868,2385,1485,92259,39427,2159,4342,7620,5102,142509
8530,1488,3179,4285,2840,33725,61628,4081,5818,108078,80124
8610,452,2148,1021,71484,185031,2987,40826,54503,6212,2468
8670,58783,91542,1702,165101,141820,2683,5127,1353,490,58803
8781,1267,69481,4577,4068,4517,867,32598,5502,141131,574
